raw,t5_template,cluster_id,cluster_template,drain_similarity,auto_label,auto_label_v2,manual_label,final_label
[2025-09-03T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-14,[2025-09T07:52:06.656] power down request repeating for node. power down request repeating for node [2025-09-03T07:52:06.656] power down request repeating for node cpu-16c-me,T00015354,<*> <*> <*> <*> <*> <*> <*> power down request repeating for <*> power <*>,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.656] update_node: node cpu-16c-mem-dy-r7i8xlarge-15 reason set to: updating node state during cluster update,: node cpu-16c-mem-dy-r7i8xlarge-15_node [2025-09-03T07:52:06.656] update_node:_node. [2025-09-03T07,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-mem-dy-r7i8xlarge-15 state set to DRAIN,_nodes: node cpu-16c-mem-dy-r7i8xlarge-15 state set to DRAIN. [2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-me,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-15,power down request repeating for node. power down request repeating for node [2025-09T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-15.-,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.656] update_node: node cpu-16c-mem-dy-r7i8xlarge-16 reason set to: updating node state during cluster update,: node cpu-16c-mem-dy-r7i8xlarge-16_node [2025-09-03T07:52:06.656] update_node:_node. [2025-09-03T07,T-1,,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-mem-dy-r7i8xlarge-16 state set to DRAIN,_nodes: node cpu-16c-mem-dy-r7i8xlarge-16 state set to DRAIN. [2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-me,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-16,power down request repeating for nodec-mem-dy-r7i8xlarge-16c-mem-dy-r7i8xlarge power down request repeating for node power down request repeating for node power down request repeating for,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.656] update_node: node cpu-16c-mem-dy-r7i8xlarge-17 reason set to: updating node state during cluster update,: node cpu-16c-mem-dy-r7i8xlarge-17. [2025-09-03T07:52:06.656] update_node: node_node. [2025-09-03T07:,T00016883,_nodes: node <*> state set to <*> <*> <*> <*> <*> <*>,1.0,unlabeled,unlabeled,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-mem-dy-r7i8xlarge-17 state set to DRAIN,_nodes: node cpu-16c-mem-dy-r7i8xlarge-17 state set to DRAIN. [2025-09-03T07:52:06.656] drain_nodes: node state set to DRAIN.,T00016870,[2025-09-02T08:20:55.889] power down request repeating for node5-09-02T08:20:55.889 power down request:55.889 power down request repeating for node node cpu-8c,1.0,unlabeled,cluster_shutdown_event,node_draining_state,node_draining_state
[2025-09-03T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-17,power down request repeating for node. power down request repeating for node [2025-09T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-17-r,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.656] update_node: node cpu-16c-mem-dy-r7i8xlarge-18 reason set to: updating node state during cluster update,: node cpu-16c-mem-dy-r7i8xlarge-18. [2025-09-03T07:52:06.656] update_node: node_node. [2025-09-03T07:,T00016883,_nodes: node <*> state set to <*> <*> <*> <*> <*> <*>,1.0,unlabeled,unlabeled,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-mem-dy-r7i8xlarge-18 state set to DRAIN,_nodes: node cpu-16c-mem-dy-r7i8xlarge-18 state set to DRAIN. [2025-09-03T07:52:06.656] drain_nodes: node state set to DRAIN.,T00016870,[2025-09-02T08:20:55.889] power down request repeating for node5-09-02T08:20:55.889 power down request:55.889 power down request repeating for node node cpu-8c,1.0,unlabeled,cluster_shutdown_event,node_draining_state,node_draining_state
[2025-09-03T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-18,power down request repeating for node. power down request repeating for node [2025-09T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-18.-,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.656] update_node: node cpu-16c-mem-dy-r7i8xlarge-19 reason set to: updating node state during cluster update,: node cpu-16c-mem-dy-r7i8xlarge-19. [2025-09-03T07:52:06.656] update_node: node_node. [2025-09-03T07:,T00016883,_nodes: node <*> state set to <*> <*> <*> <*> <*> <*>,1.0,unlabeled,unlabeled,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-mem-dy-r7i8xlarge-19 state set to DRAIN,_nodes: node cpu-16c-mem-dy-r7i8xlarge-19 state set to DRAIN. [2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-me,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-19,power down request repeating for node. power down request repeating for node [2025-09T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-19.-,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.656] update_node: node cpu-16c-mem-dy-r7i8xlarge-20 reason set to: updating node state during cluster update,: node cpu-16c-mem-dy-r7i8xlarge-20. [2025-09-03T07:52:06.656] update_node: node_node. [2025-09-03T07:,T00016883,_nodes: node <*> state set to <*> <*> <*> <*> <*> <*>,1.0,unlabeled,unlabeled,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.656] drain_nodes: node cpu-16c-mem-dy-r7i8xlarge-20 state set to DRAIN,_nodes: node cpu-16c-mem-dy-r7i8xlarge-20 state set to DRAIN. [2025-09-03T07:52:06.656] drain_nodes: node state set to DRAIN.,T00016870,[2025-09-02T08:20:55.889] power down request repeating for node5-09-02T08:20:55.889 power down request:55.889 power down request repeating for node node cpu-8c,1.0,unlabeled,cluster_shutdown_event,node_draining_state,node_draining_state
[2025-09-03T07:52:06.656] power down request repeating for node cpu-16c-mem-dy-r7i8xlarge-20,power down request repeating for node. power down request repeating for node-r7i8xlarge-20c-mem-dy-r7i8xlarge-20-mem-dy-r7i8xlarge-20 power down request repeat,T00015322,gpu-1g-l4-2c-dy-g6xlarge-8 node node-gpu-1g-l4-2c-dy-g6xlarge-8gpu-1g-l4-2c-dy-g6xlarge,1.0,node_shutdown_event,cluster_shutdown_event,unlabeled,cluster_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-1 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-1.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-1 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-1 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-1,[2025-09T07:52:06.736] power down request repeating for node. power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node cpu-32c-mem,T00015354,<*> <*> <*> <*> <*> <*> <*> power down request repeating for <*> power <*>,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-2 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-2.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-2 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-2 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-2,power down request repeating for node for node cpu-32c-mem-dy-r7i16xlarge-2. power down request repeating for node power down request repeating for node cpu-32c-mem-dy,T00017247,: node cpu <*> node state update.. [2025-09-03T07:52:06.172] update_node: node cpu 8c-st,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-3 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-3.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-3 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-3 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-3,power down request repeating for node for node cpu-32c-mem-dy-r7i16xlarge-3. power down request repeating for node power down request repeating for node cpu-32c-mem-dy,T00017247,: node cpu <*> node state update.. [2025-09-03T07:52:06.172] update_node: node cpu 8c-st,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-4 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-4.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-4 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-4 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-4,power down request repeating for node. [2025-09T07:52:06.736] power down request repeating for node power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-4.,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-5 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-5.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-5 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-5 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-5,power down request repeating for node. [2025-09T07:52:06.736] power down request repeating for node power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-5.,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-6 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-6.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-6 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-6 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-6,power down request repeating for node. [2025-09T07:52:06.736] power down request repeating for node power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-6.,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-7 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-7.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-7 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-7 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-7,power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node. power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-8 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-8.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-8 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-8 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-8,power down request repeating for node for node cpu-32c-mem-dy-r7i16xlarge-8. power down request repeating for node power down request repeating for node cpu-32c-mem-dy,T00017247,: node cpu <*> node state update.. [2025-09-03T07:52:06.172] update_node: node cpu 8c-st,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-9 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-9.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-9 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-9 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-9,power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node. power down request repeating for node power down request repeating for node cpu-32c-mem-dy-r,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-10 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-10.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-10 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-10 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-10,power down request repeating for node. power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-10-,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-11 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-11.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-11 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-11 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-11,power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node. power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node,T-1,,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-12 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-12.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-12 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-12 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-12,power down request repeating for node for node cpu-32c-mem-dy-r7i16xlarge-12. power down request repeating for node power down request repeating for node cpu-32c-mem-dy,T00017247,: node cpu <*> node state update.. [2025-09-03T07:52:06.172] update_node: node cpu 8c-st,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-13 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-13.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-13 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-13 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-13,[2025-09T07:52:06.736] power down request repeating for node. power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node cpu-32c-mem,T00015354,<*> <*> <*> <*> <*> <*> <*> power down request repeating for <*> power <*>,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-14 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-14.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-14 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-14 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-14,power down request repeating for node. power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-14-,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-15 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-15.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-15 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-15 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-15,power down request repeating for node. power down request repeating for node [2025-09T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-15-,T00015285,node cpu-32c-std-dy-c7i16xlarge-5 node node node cpu-32c-std-dy-c7i16xlarge-5-c7i16xlarge-5,1.0,node_shutdown_event,cluster_shutdown_event,gpu_instance_mapping,gpu_instance_mapping
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-16 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-16.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] drain_nodes: node cpu-32c-mem-dy-r7i16xlarge-16 state set to DRAIN,_nodes: node cpu-32c-mem-dy-r7i16xlarge-16 state set to DRAIN. [2025-09-03T07:52:06.736] drain_nodes: node cpu-32c,T00016878,<*> node. <*> update_node: node <*> reason set to:,1.0,unlabeled,node_draining_state,node_draining_state,node_draining_state
[2025-09-03T07:52:06.736] power down request repeating for node cpu-32c-mem-dy-r7i16xlarge-16,power down request repeating for node for node cpu-32c-mem-dy-r7i16xlarge-16. power down request repeating for node power down request repeating for node cpu-32c-mem-dy,T00017247,: node cpu <*> node state update.. [2025-09-03T07:52:06.172] update_node: node cpu 8c-st,1.0,node_shutdown_event,cluster_shutdown_event,node_shutdown_event,node_shutdown_event
[2025-09-03T07:52:06.736] update_node: node cpu-32c-mem-dy-r7i16xlarge-17 reason set to: updating node state during cluster update,: node cpu-32c-mem-dy-r7i16xlarge-17.:_node. [2025-09-03T07:52:06.736] update_node: node cpu-32c-,T00016147,[2025-09-01T15:38:06.208] node node [2025-09-01T15:38:06.208] powering down node [2025-09-01T15:38:06.208] powering down node-00:00:08.,1.0,unlabeled,unlabeled,node_shutdown_event,node_shutdown_event
