dataset,line_no,timestamp,level,component,message,template
Linux_2k,1514,,,ftpd,Jul 17 21:23:20 combo ftpd[25043]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,Jul 17 21:23:20 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 <NUM>
Linux_2k,1515,,,ftpd,Jul 17 21:23:20 combo ftpd[25034]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,Jul 17 21:23:20 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 <NUM>
Linux_2k,1516,,,ftpd,Jul 17 21:23:20 combo ftpd[25036]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,Jul 17 21:23:20 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 <NUM>
Linux_2k,1517,,,ftpd,Jul 17 21:23:20 combo ftpd[25037]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 2005,Jul 17 21:23:20 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:20 <NUM>
Linux_2k,1518,,,ftpd,Jul 17 21:23:23 combo ftpd[25044]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 2005,Jul 17 21:23:23 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:23 <NUM>
Linux_2k,1519,,,ftpd,Jul 17 21:23:24 combo ftpd[25045]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,Jul 17 21:23:24 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 <NUM>
Linux_2k,1520,,,ftpd,Jul 17 21:23:24 combo ftpd[25046]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,Jul 17 21:23:24 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 <NUM>
Linux_2k,1521,,,ftpd,Jul 17 21:23:24 combo ftpd[25047]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,Jul 17 21:23:24 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 <NUM>
Linux_2k,1522,,,ftpd,Jul 17 21:23:24 combo ftpd[25048]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,Jul 17 21:23:24 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 <NUM>
Linux_2k,1523,,,ftpd,Jul 17 21:23:24 combo ftpd[25049]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,Jul 17 21:23:24 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 <NUM>
Linux_2k,1524,,,ftpd,Jul 17 21:23:24 combo ftpd[25050]: connection from 82.68.222.194 (82-68-222-194.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 2005,Jul 17 21:23:24 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 21:23:24 <NUM>
Linux_2k,1525,,,ftpd,Jul 17 23:21:50 combo ftpd[25217]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 2005,Jul 17 23:21:50 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:50 <NUM>
Linux_2k,1526,,,ftpd,Jul 17 23:21:54 combo ftpd[25218]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1527,,,ftpd,Jul 17 23:21:54 combo ftpd[25219]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1528,,,ftpd,Jul 17 23:21:54 combo ftpd[25220]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1529,,,ftpd,Jul 17 23:21:54 combo ftpd[25221]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1530,,,ftpd,Jul 17 23:21:54 combo ftpd[25222]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1531,,,ftpd,Jul 17 23:21:54 combo ftpd[25223]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1532,,,ftpd,Jul 17 23:21:54 combo ftpd[25225]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1533,,,ftpd,Jul 17 23:21:54 combo ftpd[25224]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1534,,,ftpd,Jul 17 23:21:54 combo ftpd[25226]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1535,,,ftpd,Jul 17 23:21:54 combo ftpd[25227]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1536,,,ftpd,Jul 17 23:21:54 combo ftpd[25228]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1537,,,ftpd,Jul 17 23:21:54 combo ftpd[25229]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1538,,,ftpd,Jul 17 23:21:54 combo ftpd[25230]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1539,,,ftpd,Jul 17 23:21:54 combo ftpd[25231]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1540,,,ftpd,Jul 17 23:21:54 combo ftpd[25232]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1541,,,ftpd,Jul 17 23:21:54 combo ftpd[25233]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1542,,,ftpd,Jul 17 23:21:54 combo ftpd[25234]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1543,,,ftpd,Jul 17 23:21:54 combo ftpd[25235]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1544,,,ftpd,Jul 17 23:21:54 combo ftpd[25236]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1545,,,ftpd,Jul 17 23:21:54 combo ftpd[25237]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1546,,,ftpd,Jul 17 23:21:54 combo ftpd[25238]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1547,,,ftpd,Jul 17 23:21:54 combo ftpd[25239]: connection from 82.68.222.195 (82-68-222-195.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 2005,Jul 17 23:21:54 combo ftpd[<NUM>]: connection from <IP> (82-68-<NUM>-<NUM>.dsl.in-addr.zen.co.uk) at Sun Jul 17 23:21:54 <NUM>
Linux_2k,1548,,,ftpd,Jul 18 03:26:48 combo ftpd[25628]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Jul 18 03:26:48 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:48 <NUM>
Linux_2k,1549,,,ftpd,Jul 18 03:26:48 combo ftpd[25629]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Jul 18 03:26:48 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:48 <NUM>
Linux_2k,1550,,,ftpd,Jul 18 03:26:48 combo ftpd[25630]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Jul 18 03:26:48 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:48 <NUM>
Linux_2k,1551,,,ftpd,Jul 18 03:26:48 combo ftpd[25631]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Jul 18 03:26:48 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:48 <NUM>
Linux_2k,1552,,,ftpd,Jul 18 03:26:48 combo ftpd[25632]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Jul 18 03:26:48 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:48 <NUM>
Linux_2k,1553,,,ftpd,Jul 18 03:26:48 combo ftpd[25633]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Jul 18 03:26:48 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:48 <NUM>
Linux_2k,1554,,,ftpd,Jul 18 03:26:48 combo ftpd[25634]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Jul 18 03:26:48 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:48 <NUM>
Linux_2k,1555,,,ftpd,Jul 18 03:26:48 combo ftpd[25635]: connection from 211.72.151.162 () at Mon Jul 18 03:26:48 2005,Jul 18 03:26:48 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:48 <NUM>
Linux_2k,1556,,,ftpd,Jul 18 03:26:49 combo ftpd[25638]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1557,,,ftpd,Jul 18 03:26:49 combo ftpd[25636]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1558,,,ftpd,Jul 18 03:26:49 combo ftpd[25637]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1559,,,ftpd,Jul 18 03:26:49 combo ftpd[25639]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1560,,,ftpd,Jul 18 03:26:49 combo ftpd[25640]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1561,,,ftpd,Jul 18 03:26:49 combo ftpd[25641]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1562,,,ftpd,Jul 18 03:26:49 combo ftpd[25643]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1563,,,ftpd,Jul 18 03:26:49 combo ftpd[25644]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1564,,,ftpd,Jul 18 03:26:49 combo ftpd[25645]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1565,,,ftpd,Jul 18 03:26:49 combo ftpd[25642]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1566,,,ftpd,Jul 18 03:26:49 combo ftpd[25646]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1567,,,ftpd,Jul 18 03:26:49 combo ftpd[25648]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1568,,,ftpd,Jul 18 03:26:49 combo ftpd[25647]: connection from 211.72.151.162 () at Mon Jul 18 03:26:49 2005,Jul 18 03:26:49 combo ftpd[<NUM>]: connection from <IP> () at Mon Jul 18 03:26:49 <NUM>
Linux_2k,1569,,,Jul,Jul 18 04:03:24 combo su(pam_unix)[26046]: session opened for user cyrus by (uid=0),Jul 18 04:03:24 combo su(pam_unix)[<NUM>]: session opened for user cyrus by (uid=0)
Linux_2k,1570,,,Jul,Jul 18 04:03:24 combo su(pam_unix)[26046]: session closed for user cyrus,Jul 18 04:03:24 combo su(pam_unix)[<NUM>]: session closed for user cyrus
Linux_2k,1571,,,logrotate,Jul 18 04:03:25 combo logrotate: ALERT exited abnormally with [1],Jul 18 04:03:25 combo logrotate: ALERT exited abnormally with [1]
Linux_2k,1572,,,Jul,Jul 18 04:09:29 combo su(pam_unix)[27272]: session opened for user news by (uid=0),Jul 18 04:09:29 combo su(pam_unix)[<NUM>]: session opened for user news by (uid=0)
Linux_2k,1573,,,Jul,Jul 18 04:09:30 combo su(pam_unix)[27272]: session closed for user news,Jul 18 04:09:30 combo su(pam_unix)[<NUM>]: session closed for user news
Linux_2k,1574,,,Jul,Jul 18 23:01:25 combo sshd(pam_unix)[28975]: check pass; user unknown,Jul 18 23:01:25 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1575,,,Jul,Jul 18 23:01:25 combo sshd(pam_unix)[28975]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:25 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1576,,,Jul,Jul 18 23:01:25 combo sshd(pam_unix)[28977]: check pass; user unknown,Jul 18 23:01:25 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1577,,,Jul,Jul 18 23:01:25 combo sshd(pam_unix)[28977]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:25 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1578,,,Jul,Jul 18 23:01:25 combo sshd(pam_unix)[28980]: check pass; user unknown,Jul 18 23:01:25 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1579,,,Jul,Jul 18 23:01:25 combo sshd(pam_unix)[28980]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:25 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1580,,,Jul,Jul 18 23:01:25 combo sshd(pam_unix)[28978]: check pass; user unknown,Jul 18 23:01:25 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1581,,,Jul,Jul 18 23:01:25 combo sshd(pam_unix)[28978]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:25 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1582,,,Jul,Jul 18 23:01:26 combo sshd(pam_unix)[28983]: check pass; user unknown,Jul 18 23:01:26 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1583,,,Jul,Jul 18 23:01:26 combo sshd(pam_unix)[28983]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:26 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1584,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28986]: check pass; user unknown,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1585,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28986]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1586,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28985]: check pass; user unknown,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1587,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28985]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1588,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28987]: check pass; user unknown,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1589,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28987]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1590,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28988]: check pass; user unknown,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1591,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28988]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1592,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28991]: check pass; user unknown,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: check pass; user unknown
Linux_2k,1593,,,Jul,Jul 18 23:01:27 combo sshd(pam_unix)[28991]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211-76-104-65.ebix.net.tw,Jul 18 23:01:27 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<NUM>-76-<NUM>-65.ebix.net.tw
Linux_2k,1594,,,Jul,Jul 19 04:03:43 combo su(pam_unix)[29758]: session opened for user cyrus by (uid=0),Jul 19 04:03:43 combo su(pam_unix)[<NUM>]: session opened for user cyrus by (uid=0)
Linux_2k,1595,,,Jul,Jul 19 04:03:44 combo su(pam_unix)[29758]: session closed for user cyrus,Jul 19 04:03:44 combo su(pam_unix)[<NUM>]: session closed for user cyrus
Linux_2k,1596,,,logrotate,Jul 19 04:03:45 combo logrotate: ALERT exited abnormally with [1],Jul 19 04:03:45 combo logrotate: ALERT exited abnormally with [1]
Linux_2k,1597,,,Jul,Jul 19 04:09:28 combo su(pam_unix)[30128]: session opened for user news by (uid=0),Jul 19 04:09:28 combo su(pam_unix)[<NUM>]: session opened for user news by (uid=0)
Linux_2k,1598,,,Jul,Jul 19 04:09:29 combo su(pam_unix)[30128]: session closed for user news,Jul 19 04:09:29 combo su(pam_unix)[<NUM>]: session closed for user news
Linux_2k,1599,,,Jul,Jul 19 07:35:41 combo sshd(pam_unix)[30500]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,Jul 19 07:35:41 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1600,,,Jul,Jul 19 07:35:41 combo sshd(pam_unix)[30510]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,Jul 19 07:35:41 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1601,,,Jul,Jul 19 07:35:41 combo sshd(pam_unix)[30499]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,Jul 19 07:35:41 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1602,,,Jul,Jul 19 07:35:41 combo sshd(pam_unix)[30503]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,Jul 19 07:35:41 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1603,,,Jul,Jul 19 07:35:41 combo sshd(pam_unix)[30505]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,Jul 19 07:35:41 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
Linux_2k,1604,,,Jul,Jul 19 07:35:41 combo sshd(pam_unix)[30501]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=202.181.236.180  user=root,Jul 19 07:35:41 combo sshd(pam_unix)[<NUM>]: authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<IP>  user=root
